Id,Review,Label
61245,"Peer reviewed assignments are a joke. Assignment was ""Not Verified"" which is not possible seeing how before you submit you have to verify assignment.",1
41978,"Material is really interesting and helpful, but a lot of bugs in video productions.",1
8502,"Extremely basic intro, not valuable if you have any understanding of the the space",1
91681,"Charging for free content, really?? Go fuck yourselves",1
17956,Coursera lost my thoughtful 2-star review so I am replacing it with this. I learned a lot through my own efforts and through the efforts of students who bothered to post in the forums. The one mentor disappeared half-way through the course.,1
104886,"Terrible instruction in the videos and unclear directions. I'd avoid this course if possible, but it's required for the specialization. New videos should be shot and inspiration taken from more instructive and interesting guides, like The Cartoon Guide to Statistics by Gonick & Smith.",1
33745,"I would have rated this course with 5 stars if it wasn't for the Autograder that marked the final assignment, which made that I didn't even get to pass the course, although, according to me and everyone I had contact with regarding this course, my code was correct! Everything else was very well done, and I congratulate Ms. van Lent on her course. I will be going on to the next course in this specialization, because all the autograders for the rest of it has been removed. Thank goodness!",1
83361,"The introduction is nice, but the problem is the homework design. If homework doesn't cover too much of what people learnt in class, it is easy to forget materials in class.",1
10480,"It's almost desk work, not practical.",1
16578,"In my opinion this is not a course. The contents are a short interview cut up over 4 weeks, fluffed with a myriad of vendor-biased PDFs. The 90s classroom style video editing is annoying to boot.",1
28466,"A disorganized mess. Got no acknowledgement that i was turning in assignments. My peer-review assignment for week 1 was done the first week was never peered, reviewed, or peer-reviewed. Completed three weeks, all assignments exactly as instructed. God only knows if anything has been received or credited. I hate myself for getting suckered into this awful thing. Bye Coursera.",1
29283,"I was really disappointed in this ""course"" for several reasons. I did not complete it, because it was really not worth spending time on. The organizer impressed me as only wanting to sell copies of his book on dog behavior and used the course as his vehicle. Then there were games to ""purchase"" online to facilitate teaching my dog cognitive skills. The videos were lacking in creativity. I was really disappointed with this, especially since its a cool topic that could easily be presented in a very exciting way. The artistic level, the videos, slides, etc were something a high school student could pull together. After taking solid courses like ModPo and Positive Psychology, I was amazed at the lack of effort that was put into this.",1
39222,I can't reach the course contents because of new deadline that Coursera has invented,1
19662,"This course requires that you already are a manager or are in a position very similar to a manager. More importantly, this course is filled with ""neuro-babble"". The fact that the hoax (by now debunked) of the ""positivity ratio"" and the ""attractors of happiness"" are still in the course and presented as fact is a big red flag. Not recommended.",1
49547,Not good- weak lecturer- repeats himself endlessly- waste of time,1
58797,"However good the material and lectures may be, the use of an outdated version of Octave (which is not Mac-friendly and exceedingly brittle, to the extent where the supplied code requires manual patching in Windows and Linux) is a complete turn-off and makes it nearly impossible to complete the assignments on time unless you're prepared to spend at least twice as much time debugging your setup as doing the actual assignments.I'll come back when this is done with R or Python.",1
68214,"I did not find the course very good. I came into the class with only real basic knowledge of Python and I was hoping to be able to pick up more as part of this class. WHile I might have picked up more, it was only because I used resources outside the course.The video instructions in programming in Python left quite a few gaps to figure out by reading documentation. The videos themselves were divided into two sections -- first a theoretical or classroom like section and a second a lab/programming section going over some coding in Python. The 'classroom' type lectures were pretty reasonably good. But the lab/programming were pretty terrible.They instructor really break down the syntax of the code and just left the student to figure it out. This made being able to take this code and to adapt it to other uses very difficult.I would not recommend this as a course to help learn Python.",1
94407,"Important material, poorly taught.",1
30571,"i dont know why, but it's so frustrating that i have problem with this course. i can't start every quiz in week 4.",1
52776,Not as advertized and way too much peer rating stuff--we do all the work the instructor does little or none--too much peer rating stuff which I despise. And there seems to be no way to un-enroll.,1
41648,For people who don't know programming at all only.,1
24919,"Despite all the bad reviews this course got I told myself to give it a try to refresh my antic prior knowledge and since it is for my personal usage and not a career I m not interested in a certificate. So I went through all the open sites which were extremely disappointing. Since I was warned by the reviews, I was not even tempted to pay to unlock further pages. I attended many interesting courses on Coursera, but this one is simply a waste of time from the very first moment.",1
18711,This course is really bad. The instruction is not enough to solve the programming assignment. The almost contents aren't related to communicating data science result.,1
39201,"The entire course lacks a ""flow"". It looks like concepts that are taught are picked at random and stuffed into the course. The quizzes really do not complement the material taught. The instructor wants the students to focus on specific wordings of his lecture rather than the concepts, in order to pass the quizzes.",1
66816,Hated the course and the content. I truly regret investing my money on this course.,1
11180,The structure of the lectures is not really effective.,1
98755,The first three weeks of this course is ok. The last assignment is very poorly structured with uninformative instructions.,1
63062,This course assumes that you are familiar with freeRTOS.,1
22950,"Not being allowed to submit quizzes without paying for the course - I am withdrawing from the course and any other Coursera courses where this is the policy - I will enrol in other free online course sites where the are ""free"".",1
70898,Too much material to get done in time frame given for full-time working parent.,1
93386,"Course does not do a good job actually explaining R or training you on how to properly use it. The lectures go over the material very fast and you do not get much out of them, and then the assignments throw complex problems that are very difficult. You spend most of your time Googling to learn it, and I find that I would have learned R better if I just did that to start without this course. Maybe if you aren't new to R and have a programming background, it may not be so bad, but if you are new to R and not an experienced programmer, this is not the class to take to learn it.",1
24187,Only catered to the American healthcare system. This course was not mind numbingly boring as hell,1
6337,"Too many animal mistreatment clips were shown, also some gross misstatements of biological-scientific truths and widely held facts. Humans cannot change the genome of any living creature, DOGS are WOLVES and always will be. We have domesticated and bred for certain personality traits and characteristics. Done with your course.",1
38698,The Assignment questions are unclear due to which a lot of time has to be invested.,1
63108,"It is not what I was expecting to learn from this course. The course syllabus seems very good but the actual lectures are not good. I would not recommend this course to any one. I don't think we can call this as introduction of HRM because it doesn't give us any knowledge related with HRM. The only new term to me is the high-road vs. low-road, the rest is the common sense to me.",1
104924,The course is very difficult to comprehend..Moreover the examplanations given ar not concise and brief..,1
17728,"It's too short, I think it should be a part of a course and not a course itself.It is a repetition of concepts and examples from other courses by john hopkins univ.",1
69549,"Terrible. Had to verify multiple times. Audio quiz had no sound (struck-thru speaker icon I couldn't fix.)I'd be disappointed with Cousera for foisting this trash if I hadn't taken ""Learning How to Learn,"" much less buggy.Would disenroll if there was any way to do so.",1
103338,"Not really well produced for the media. Too much instruction of the teacher, few practice instead.",1
24935,The most boring course ever. I just couldn't go beyond the first day,1
97102,"The content was VERY scarce, and it was obvously prepared in a hurry. This course just touches very superficially the subject to be studied. Not meeting minimum quality standards.",1
52795,nothing i can say that made me jump for joy. i fell asleep half the time.,1
27344,"The worst course I've ever take in Coursera. I can pass the course all because I have some background of this topic. The lecture taught me NOTHING!Consider I just finish the previous course ""algorithm for DNA sequencing"" which might be the best course I toke in the Coursera, this course makes me very disappointed! If the previous course gives me the faith to continue learning something in Coursera, this course must be the reason that let me leave the Coursera left.I can't even understand why there are some guys give this course 5 stars. If there is -5 stars option, I'll put this score in front of the lecturer and tell her WHAT A BAD COURSE her give us.",1
90084,All the assignments are so unclear and you´ve to lose so much time trying to understand the goal of the problem.,1
69712,"Videos proceed way too fast for complete beginners and things are explained without enough underlying basics. Plus there is not really enough chance for repetitions in the videos. Tonal explanations are good, except for the green line where you are not told how to choose what part of that tone to pronounce every time. Overall, it could be a great course but falls short because the videos proceed way too fast and without enough repetitions or even practice exercises to be able to remember the phrases afterwards.",1
883,"I don't want to be mean, but the first week was terrible! I was expecting what it said: ADVANCED neurobiology.I feel bad giving this review. I'm just dropping the course.",1
49730,"Won't teach anything to anyone with the most basic computer science background and knowledge.The most useless assignments in any Coursera course I've ever seen, that require no useful (or any) knowledge to complete.",1
38316,"This class (the fourth in the specialization) required a different version of Unity 3D in order to complete (compared to the first course in the specialization). Using a borrowed laptop, I was not permitted to upgrade to a new version by laptop owner. Signing up for the 5-course specialization and paying in advance was a ripoff since the software requirements changed in between course 3 and 4. Coursera gives no refunds for a 5-course specialization if you have completed the first course.",1
4445,Not for beginners as promised. You need strong statistical skills to understand it.,1
105447,"It said it could be done on your schedule, but that is not true. I want to withdraw from this stupid course - it sucks.",1
25861,Teacher is boring. just learned programming from kahn academy and the teacher was excited to teach. this guy though.....PUT A LITTLE EFFORT IN!,1
4243,Not enough detail and information provided in the lectures to undertake the final assessment.,1
99650,"The tests were not upto the mark, where the questions were not very logical and the options were confusing.",1
11957,"Not very applicable -just a bunch of concepts.It feels like a very disorganised course.Paul Harris is extremely repetitive and takes so much time to get to the point. Sometimes he over-explains unnecessary things. His lectures need serious upgrade.Lecturers speak too slow, I have to use the 1.5x speed not to fall asleep.",1
38673,"The course doesn't allow access to the quizzes unless you pay for it. I consider this to be contradictory with the statement that the free version of the course gives you access to all the material. Also, not being able to take the quizzes makes the course meaningless.",1
81028,"Professor speaks too slowly most of the time but then quickly glosses over complicated equations without much explanation of what the equation is or what the variables are or labeling the equations (he has multiple equations on one slide when talking). Some videos are 2 minutes, some are 11 minutes. Quizzes are exceedingly simple - 10 questions with only two possible answers each. 100% of the time, there is at least 1 question with the wrong answer. There have been no TAs to help answer questions or to rectify these wrong answers. All the while, Coursera keeps asking if I want to pay $45 to verify for this course. Ha!! You have to be joking. This class was disappointing. You'd almost be better off reading Wikipedia articles or a book.",1
62330,"I found this course to be very basic. I appreciate that Marketing requires a broad interaction, but a course designed to take 4 weeks (with 2~3 weeks of actual content) is too much. I need to learn about cost-per-click, impressions, ROI on ad spend - that sort of thing. I don't see how 3D printing is relevant to the majority of people in marketing today.",1
52638,Poorly designed and explained. You do not really gain much knowledge from this course.I would not recommend my friends and basically others to take this course. There are far better courses out there for much cheaper prices.,1
17514,"Great material. Some things I didn't know about disabilities and colleges, however the presentation of the videos that were not of a guest speaker were poorly done. The instructors sounded like robots and you could tell easily that they were just reading from a script.",1
34063,This g,1
4339,"Really wanted to take this class. Unfortunately, I believe it is more about advanced statistics then excel. It was advertised as a beginners class and that is not the case. I recommend having a significant knowledge of statistics before taking this course. I'm a 15 year senior level accounting executive and I was easily spending 10 to 15 hours a week plus watching the videos 3 or 4 times each in order to understand the content. It was very difficult to understand. Disappointing.",1
16117,They say that if you don't have anything good to say it's better not to say anything at all.,1
66878,TOO DIFFICULT,1
16907,"I think the intention behind including this course was probably well meaning. I think it was a punishing course to get through for those of us who had no background in statistics, scientific studies, or programming. While I was able to fail my way forward through it, it was completely overwhelming, and overly painful. I really think the expectation should be set before students sign on to the specialization, as was I wonder how many students gave up on the whole Interaction Specialization after this course. Prof. Wobbrock was great, but I think there was a lot of vocabulary assumed to be known to us that just wasn't. I felt like I had been dropped down on Mars.",1
51065,"I was denied completion of this course because a fellow course taker felt the need to ""grade"" unfairly. I suggest all ""peers"" keep in mind we are here to learn not to be judge so critically. The spirit of the course was destroyed by a thoughtless action. If you wish to be critical that's fine but at least have the courage to leave feedback for me to review. Coward.",1
41414,"Does very little to actually help you learn JAVA. Explains nothing about why the language works as it does.. Also it insists on you using their libraries and programming environments. You spend perhaps 20% of your time actually practicing coding, and the rest is wasted in libraries you will never use again. Such a waste",1
37826,The teacher is boring,1
65316,"No accurate help, no feedback on the graders, 2 out of 3 assignments where not specified correctly, or just wrong... this course will only teach you to be frustrated.",1
79653,"This course is good to improve the listening skills, but the note taking is really boring, because it is focused in only one method, the Conell Note, This disregards individual differences, and I don´t think this method is the best for me.",1
33546,I expected more coding examples.,1
22586,"There's no way to get help in this course. I'm stuck on one of the quizzes -- probably just something easy that I've mis-read-- but there's no way to ask questions, so there's no way for me to complete the quiz. This is very frustrating!",1
27711,too easy,1
66187,"The subject matter for this course is very, very interesting! The professor does a nice job of layering the complexity from basic concepts to more advanced concepts. However, this is where the ""good news"" ends. The course is full of all sorts of calculation errors on the graded quizes",1
102487,"Video after video of lengthy lecture with little variation. It's a long content dump with just two peer-reviewed assignments. If this is the best online Princeton can do, count me out.",1
12292,"It very short and brief. I was thinking it will also emphasise and help us to grow our communication skills for the 21st century communication, but it's just a brief explanation of some changes and nothing more.",1
19839,"GOOD:topicsBAD:presentation (poor sound, unprepared and unrehearsed presentations, long intro's, unjustified use of greenscrenns, etc)shallow with regards to the theoretical aspects of what it is presentedassignments are mechanical (easier than the tutorial and you have to perform the same tasks for different constants for several times)",1
97657,I've taken this course for a while but prefered to stop as I found it very not academic in terms of ethics and objectivity. It spreads anxiety and takes too much liberty with History.,1
15901,Not a course that helps you solve wicked problems which do not have solutions that will come suddenly one fine day and ones that require more thought effort and brainstorming.,1
24892,I felt the course went far too fast and is definitely NOT a course for beginners. I gave up after the 2nd week and I now feel more than ever overwhelmed by setting my own website.,1
89127,The last homework si quite a difficult spike. Way too complicated for beginners.,1
98947,"Totally unimpressed. Video lectures are terrible. Explanations are at best incomplete, usually confusing, sometimes incoherent. Instructor never gives an overview of the architecture/data flow/structure of Active Record or Action Pack, instead describes the syntax of a handful of functions. As a result you only get the most superficial understanding of the material. The graded assignments are just a regurgitation of the lectures and so don't require you to take a deeper dive into the material. In fact, in many cases the answers to the graded assignments are listed in the assignment immediately following the question.",1
870,Very boring... The professor is just reading (with a bad English). The illustrations are also very boring...,1
41355,Use of Duke own specialised librarie ~ not the best way of learning progamming for the real world.,1
72480,This specialization is delayed for months now - very annoying! Don't give them money!,1
48709,Not professional at all!,1
24900,makes it very confusing. I was looking to make a business websites.,1
95184,"Assignment 3 was absolutely ridiculous in the sense that the implementation of pandas functions depended on data cleaning in the first step for which there was no help . No response from peers or moderators on my queries. Had high hopes when I joined the course. I feel cheated now. Because of some issues with the data cleaning step, all my following answers were incorrect and I couldn't pass the course in time.",1
104857,"There are better (Free!) courses out there to learn basic inferential statistics. Khan Academy is a great place to start, and Udacity has a great class that gives a good intuitive understanding. The main reason to take this class is if you are trying to finish the entire Data Science program. Otherwise, look elsewhere for an intro stats class. The instructor clearly knows the material, the class just does not do a good job of transfering that knowledge.",1
61650,"Shouldn't be presented as a course that is also suitable for English speakers. It is not. The ""English"" subtitles are completely incomprehensible.",1
65032,"I thought this course was very disappointing, to the point where I'm not able to finish it. In week one, we learned some basics. In week two, the entire language was dumped on us with no real exercises. Then we were asked to write some programs. The programs didn't build knowledge piece by piece - it was just learn the language, now write these random programs. It was very disappointing. I sign up for courses because I want to learn piece by piece and get to practice each new thing. If someone is going to dump the whole of Ruby on me in 1 week I don't need the class, I can buy a book and get the same experience. There also wasn't a good grader provided. This really took the joy out of programming. I keep thinking I'll come back and finish the class but I haven't so far because I dislike how it's presented so much. A true disappointment.",1
18794,"This course is a pure advertisement for IBM products. I entered the course expecting to learn about Raspberry pi and Python and got nothing our of it! If you are really looking to learn about IoT, check out a course called "" An introduction to programming IoT"" by University of California, Irvine. I am taking this course right now and already learning a ton! This course, on the other hand, is a total waste of time.",1
64023,Boring Professor,1
52860,"The teacher just read the PowerPoint,and his voice makes my sleepy.",1
94051,Horrible experience as a student. No moderator or the faculty replies to your queries. The instructor has just left the course to take its own accord. It is frustrating to get such a response when you have paid a hefty much for the course.,1
97170,"Not happy about the course. Very very general information. This can be obtained through any internet reading and doesn't require a purchase of the course. 79 dollars is not peanuts for many countries. The lecturers often refer to the videos which are not part of this course. Examples: PPP valuation has not been part of lectures, but is referred to. Maturity and duration of the bond comparison with the glass of water is referred to, but was not part of the course. For the money - we are getting some shorter version of a bigger course. Not satisfied at all. Just finished all the tests and passed, but not happy. Do not recommend to anyone and surely will not buy the next course.",1
23231,This has ruined my life.,1
79331,"This was not really a course, but a person talking in front of camera some jibber jabber and not much to learn from these talks at all. If this was a way for Kimberley to increase her brand presence it did not go well. Talks were short with no real matter in them fill with jokes just to make time with them. I am sorry I did wait until the last lecture hoping that something will come out of it.",1
25450,"This course wasn't good. Many of the assignment instructions and questions were poorly written, and students clearly had trouble understanding what was asked of them. The assignments also weren't very deep or imaginative, and some of them requested very specific answers relying in keywords from the lectures rather than ensuring that the students had really understood the concepts. The design principles were introduced at such a surface level as to be just silly rather than useful. This was kind of a waste of my time.",1
103921,Learned more about image processing than Swift.,1
59418,Why dont you open week2 and rest of the weeks ?? Why the hell are you blocking my learning until ???,1
39292,"too easy, little content, can pass course easily without watching any of the videos",1
50872,"Content is very basic. I believe this can be useful for school graduates, but if you have at least a couple years of hands-on experience, you shouldn't find anything new.",1
17129,Waste of money.....,1
3815,If I am auditing this class why can't the quizzes be free also?What happened to free Coursera?,1
93463,"This is way too esoteric. The content was delivered way too fast for me to keep up and process it. This needs to be taught with more frequent hands on examples. I'm also not sure why, if auditing, we can't submit and see how we're doing on the learning. I have no way to evaluate if I'm picking up the concepts or not, which is a struggle. Overall, I would not recommend this course for R beginners. I would look elsewhere.",1
90532,I felt this course could have been added as sections to other courses. One separate course for this topic is a waste of money.,1
69205,It would be better if the instructors cared to respond to queries.,1
66822,Terrible course.... the instructor just read out of the power point. No examples or case studies or insights.very disappointed in the class.,1
93466,Why should I waste my time listening to someone reading a book to me...,1
16912,If you do not know R studio or R programming this course will be very difficult for you. The fact that they state you dont need to know this program and then require you to use it to complete tests is unacceptable. Week 2 test onward requires you to modify code or program code in order to get statistics required to answer the questions. Their helpful hints cause errors when used mainly because you must know the correct syntax or placement of the code to get the correct answer.I'm very disappointed in this class and probably will not pass because I do not have the time to figure out how to program in R.,1
1749,"What's the point of online education if one can only access the assignments if him has purchased the course? With no access to assignments, how could one evaluating his efficient of study?",1
71836,"Could not follow very easily. Confused, gained nothing from the lectures. Really no substance to it.",1
81421,"Cannot do the tests after modules, no reply from staff.",1
32779,"Hi,I'm sorry to say that this course wasn't really useful. I had the impression to see dozens of INTRODUCTION videos about sustainables cities. Because:1. In 5 weeks you have time to cover in details all the aspects of sustainable cities: energy, transport, waste, building, sharing economy. The condition is to focus each week to a topic.2. It is too much based on powerpoint presentation and not at all on example. Concepts stay concepts: we didn't visit one single town, a connected building, an innovative waste management system. You quote 300 living labs, let's go !3. Pictures from the powerpoint are at least for half of them taken from pictures bank. Synthetic images, not concrete. Desapointing.4.. Always the same example: Malmo, Copenhagen... What about the rest of the world ?5. Videos from WWH and ICLEI are clearly revolting. Is it some publicity for them ??? This is not the place for that.In contrast, congratulations to Yuliya Voytenko, for her speech about sharing economy: it was clear, precise, focused.Please do your best to improve your courses: you have the knowledge, let's spread it.",1
17966,"None of the previous classes will prepare you for this one. This is not really a class, but rather a project on a topic NEVER covered in any of the previous classes in this specialization.",1
102544,A waste of my time.,1
3745,Startinng it now,1
13201,Very confusing subject which could have been better presented.,1
50818,nothing helpful,1
32992,it is very boring course no coding just watching a lady talking and talking and talking it is really very boring to do that,1
25743,Hands-on instructions and a very practical knowledge. Thanks!,1
20606,"Videos and materials are fine, but insufficient for the quizzes, which are apparently very difficult even for PhDs in the field.",1
7245,"hard to follow not because it is difficult, but the lecture is only slides, texts, reading slides, very boring and not so many hand-on instruction. only thing i remember is the instructor's face after finish this class. Dont know why you add this into such a good specialist.",1
192,No practical knowledge learnd and no clear examples of the topics. Too complex all the course,1
38239,I do not see review by teachers.I had biggest expectatives. Very disappointed.Some reviewers don't see beyond the format.The system has glitches. Still appear messages that were reviewed and sent.,1
95405,"Lessons were ok but the assignments were really frustrating, not because of the questions itself but because the questions were organised badly or were really vague and confusing.",1
15881,"elementary school level program, not college or university",1
100186,Very simplistic concepts and tactics which are already known to most of us who have been working for a while. It might be useful for somebody who is just starting to work.,1
24288,"It was not a great course. I found it not very rewarding, because the discussions were hard to follow. Also, it did not present historical literature and research on the subject. I was hoping for peer-reviewed articles and readings that helped illuminate the history and the psychology of education.",1
91479,"I did all four courses - the whole specialization. Each course in itself was aright and I learned new things. However, the course certificate is meaningless. It neither states the content nor the effort (for example the hours). Instead, it even says ""non-credit course"". This is despite the fact that the course equates ""35 PDU's"" and ""counts towards the UCI Project Management Certificate Programm""; as it was described in the FAQ. I feel betrayed. How can I apply with such a meaningless peace of paper anywhere?",1
41398,"The course is too boring, I am not sure if it is because of the language or the lectures.",1
90768,"The video lectures provide an introduction to quadrotor flight dynamics and path planning. The lectures are ok.Unfortunately:At least one of the coding assignments has a significant bug in the termination condition. The mentors will ignore any help requests that deal with the bug in their code.The assignments involve a lot of hand tuning of PD controllers. That's a reasonable task to perform once or twice, but it rapidly becomes extremely tedious and detracts from the other materials that are being taught.The final assignment doesn't do a particularly good job evaluating the required test condition.If you do take the course I'd want you to know:You should expect to modify the provided code to fix their bugs.There are no ""gotcha"" quiz questions. If you are confused by getting a question wrong you might want to re-try your answer. There seems to be a bug in the way at least one quiz question is set up.On the final assignment you can modify the simulation step where it makes things run in ""real time"". Removing that step makes the simulation run much more quickly and allows for faster iteration.To conclude:This is a course with a lot of potential, but unless Coursera makes an effort to improve the course I would not recommend it.",1
25113,"First, the instructor assumes that the students know so much background knowledge when the students are expecting to learn these stuff in the course. I also feel that this course teaches students to memorize steps needed to accomplish certain operations in Galaxy without explaining why it occurs.",1
5374,"This course is bad!I had come upto week 4. While Chris Impey is knowledgeable and good, the course structure is very poor and leaves a lot to be desired. I would venture to make some suggestions:a. Restrict each video to a max of 7 minutes. More than that makes one sleepy.b. Reduce the number of videos in each module to a max of say 6.c. Instead of having Chris expound it like an audio reading, please include some slides, pictures,tables so that the matter to be learnt becomes self evident and Chris doesn't have to speak so much. A good example is the Coursera ""The Global Financial Crisis"", which I am also doing currently.d. If you feel all the material in this course has to be studied, then to achieve the objectives in (a) and (b) above, divide this course into two parts, Astronomy: Exploring Time and Space - part I & II.e. The written assignments are very simple and do not require any mental resources other than memory. Can you make the questions more challenging? For example, in Telescopes (Assignment 2), can you not ask a question like ""In addition to Atacama, Chile, using Google earth, which other parts of the globe may be suitable for installation of ground based telescopes?"" or ""To obviate the blurring effect of the atmosphere, discuss the possibility of high altitude balloon based telescopes?"" or ""What do you feel about the fact that since today's mobile phones have high computing ability, their components can be used to make a low-cost space based interferometric telescopes?""Kudos to Chris and his team! On the whole, knowledge wise, this is a good course.",1
49274,"too fast paced, not suited for absolute beginners. first week takes alone about 3 weeks to complete and master",1
90150,"This is the second of the series, and I had high hopes for this one after the first one was a disappointment.While the material was on the sparse side, the level of the course was more as advertised. The Matlab assignments were not too difficult, but were relevant enough to the material to be acceptable. Some of the assignment simulations/animations were not working, but I was able to submit the results and get full credit. I was ready to give 2 or 3 stars in this review.Unfortunately, on the last assignment, the sample code and scripts was buggy (even towards the end of the course after it had been pointed out to the staff), and inconsistently written.The final project submit script would not work and it was a trial and error troubleshooting to understand why. Some on the discussion boards were able to submit, but other couldn't. Although my assignment would run as I understand the project should, I could not even submit it. Judging from the discussion boards, I'm not the only one with this problem.Again, the University of Pennsylvania has missed the mark with this class and the robotics series. It is regretful that I must again leave a one star review.I realize this is the first time this course was offered, so there are some issues that need to be worked out. I suggest for the remainder of the classes in the series, the creators should do a pilot run first before releasing to Coursera.",1
62934,"Not good at all.We see different processes without anyone making clear the reason why we should apply this processes ,under which conditions and what is the question that we have to answer when we apply these processes.The only good is that we get into some new terms and see new things.I could say that for me,it wouldn't make such a difference if it wasn't in this specialization.",1
98154,"I want to bring it to Coursera's attention that this specialization on Conflict Management is poor quality, poor value and hardly any content. Week 1 is only a welcome lecture!! It is a 3-4 week course stretched out to 3 months so that students can be charged money $$$.It should not be a paid specialization. It does not meet Coursera's high standards. Can you please forward this review to the right person?",1
43758,its boring,1
71766,very very bad session,1
104951,I really wanted to learn this stuff. I have almost no background in statistics. But the lectures didn't cover stuff with enough rigor and repetition for me to pick up much.So I pretty much gamed the quizzes and project enough to get through the class. Rather disappointing.,1
51571,Very broad instruction but very picky quizzes. Spent more time frustrated with trick questions on quizzes than actually learning something.,1
95257,"While this was one of the better courses I've done on Coursera, the start date of the course was changed without any indication of when it would begin. We've also been waiting months for the next course in the specialisation to begin, again without any communication. This was a good course, but I would recommend people wait until all the rest of the courses are available before starting this course and beginning the specialisation.",1
36668,the wieos are not targeting online students. The videos are long but not teaching many things. The course is too gneral.,1
39517,non-rich course!,1
14643,"Complete waste of time. This should be a course on its own, and much less be charged for. This should have been the 1st week of an actual class. This only dealt with installing a couple of software tools. Hopefully the following courses will teach something worthwhile.",1
34333,Very slow paced and boring. The instructor is not good at teaching.,1
70508,"in the beginning of the course i thought i'll get a good experience as usual on coursera, but i was wrong ...a lot of things >> to be introduced in next courseconfusing data types & working with things i don't know about it.you've said that, anyone with basics of programming could pass this course and after 6 months i couldn't.please be sure about the prerequisites next time.",1
273,"Easiest accounting common sense. If you ever took acct , this will be a wasting of time.",1
14361,"I have absolutely no idea how could this become a separate course - and one spread over 4 weeks. It is extremely basic, extremely general and extremely high level. It should be compressed to 1-2 hours and added as an _optional prerequisite_ to other courses in this specialization. I personally feel cheated out of my 29 USD.0.1 star.",1
24934,"This course should be called ""Intro to fundamentals of website design"". You may learn, in the process of a few days, how to create a website, but not ""how to create a website in a weekend"".",1
42325,I just started the course and I'm going to stop this course right away. In my opinion showing Hitler as an appropriate leader is not the course I want to visit! I do not upport any racist mindset.,1
51619,The worst that I have taken so far... please change the teacher or re-do the materials explaining the concepts more!.Or at least give more extra material to understand the concepts better.,1
18854,The obstacle of not knowing French is quite detrimental,1
14193,Very basic and boring,1
9902,"Poor material, terrible french accent, not a good Android course at all.I don't raccoment it unless you're a total novice at Android development.",1
93297,"This course was frustrating, the learning curve nearly vertical, the material dense and inaccessible, and the evaluative assignments impossible for new users of R without outside resources. No one should take this course unless they are powering through it for the Data Science specialization. Otherwise, would-be students should just buy an R For Dummies book, and use materials elsewhere.",1
19955,"Too long, not enough concrete materials, too much focused on US.",1
93485,This course is the worst course that I have taken so far. I am not happy with the course content and the way that the lecturer uses to teach this course. I really want to refund my money!,1
2853,"Shame on you University of Houston SystemI did the first three lessons, which are less than average, then went on to quiz 1, after completion, a window appeared to ask me for money to get my results! This information should have been provided when I enrolled! I find that very mis leading.",1
18910,"The videos for this course seemed to be 30% recap of the prior lesson, and 20% restatement of what was learned. Some even duplicated their own content in the restatement. The material covered was simply running through each of the menus in Tableau. Again, this material may be of use, but would be better as a primer for the class rather than presented as useful, paid content. Terribly disappointed.",1
102876,"The material and videos are so poor, and low quality, I am happy to not have bought this course",1
7283,The material and the lecture is not so engaging.,1
73509,I do not like the Course. Too difficult for me. Slides are too full of written lines that professor Navarro simply reads.,1
74078,Didn't learn anything new. Too much of chit chat.,1
92446,The Final Exam was way too difficult compared with the knowledge provided by the lessons.,1
104905,"The worst course I've ever taken.Bad sound quality, dead discussion forums, not possible to understand material without external (not mentioned in the course) sources.",1
4211,"Waste of time and I did not learn anything from this course.It is basically 6 weeks of the ""facilitator"" asking questions without offering much in the form of answers.",1
102980,"Content is very condensed - but fine.However, you need to pay to do the quizzes and even the peer assessment - something where you are contributing by reviewing other participants work. Charging me for supporting other participants and supporting a 'learning community mindset' seems ridiculous to me.",1
2667,"Online grader for labs is terribly buggy. Attempted submitting labs several occasions - all fail. Local builds work fine with apps working as expected and tests pass. The online builder gives very little feedback other than ""BuidError"". £40 wasted. Will not recommend and will never fall for it again. AVOID!",1
46562,"This course tells you to use a timer while studying without the TV on and to avoid procrastination. It also stresses review while learning. This isn't anything new. The course discusses diffuse and focused modes. Diffuse modes are described as being as important as focused modes. Running, day dreaming and sleep can help enter diffuse modes and integrate focused learning. Save you time and skip this course.",1
866,"This course is a discreditation to coursera, and it's low standards are appalling. From a purely certificate based perspective, the only requirement to complete the course are completely the quizzes. They are short, and can easily be googled, or the slides can be downloaded and the answers simply CRTL+F for keyboards. There is zero need to watch the lectures ( at least for the first 2 weeks).The lectures are terrible themselves. The English is beyond horrible, and I don't understand the modern culture of having teachers teach in languages they can't speak. It is purely reading off the slides in any case, word for word. I learned more about the basics in neuroscience in a 20 minutes lecture from a separate course, ""Computational Neuroscience"" than the entire first week here.If you actually want to learn neuroscience, check out HardvardX's intro course.",1
60945,"Overall this course was very shallow and only touched the surface on the matters discussed. The professors refrained to only mention a few cases of how companies dealt with certain matters rather than provide the tools used in order to reach those decisions. Also, the title of this course barely matches the expectation one has about the content",1
72305,I agree!,1
